item_id,order_id,product_name,category,quantity,unit_price
I0005949,O001979,Necessary Future,Home & Garden,7,364.76
I0005950,O001979,Possible Visit,Clothing,8,104.48
I0005951,O001979,Hot Organization,Books,1,270.95
I0005952,O001979,Rate Company,Electronics,9,214.91
I0005953,O001979,Chance Fill,Clothing,1,243.63
I0005954,O001980,Necessary Reveal,Electronics,10,161.26
I0005955,O001980,Democratic Suggest,Electronics,3,8.72
I0005956,O001980,Positive Send,Electronics,2,65.2
I0005957,O001980,Hot Natural,Toys,7,225.24
I0005958,O001981,Point Enter,Toys,5,466.85
I0005959,O001981,Marriage Maintain,Books,2,394.83
I0005960,O001981,Develop Would,Clothing,2,138.13
I0005961,O001981,Give Within,Books,2,425.47
I0005962,O001982,Skin Service,Home & Garden,7,473.04
I0005963,O001982,Together Without,Books,9,388.83
I0005964,O001982,Central Community,Sports,1,42.82
I0005965,O001982,Need Senior,Electronics,7,376.58
I0005966,O001982,Themselves Matter,Home & Garden,4,356.95
I0005967,O001983,Action Friend,Clothing,1,104.96
I0005968,O001984,Keep Country,Books,8,67.44
I0005969,O001984,Citizen Many,Home & Garden,3,96.03
I0005970,O001985,Audience Accept,Books,6,419.13
I0005971,O001985,Forget Science,Books,2,35.36
I0005972,O001986,Cup Decision,Books,6,347.87
I0005973,O001987,Rule Between,Electronics,1,318.55
I0005974,O001987,Note Low,Electronics,7,417.6
I0005975,O001987,Give Between,Toys,4,399.84
I0005976,O001987,Ask Probably,Electronics,10,202.34
I0005977,O001988,Management Phone,Toys,4,316.84
I0005978,O001988,Close Audience,Sports,9,192.45
I0005979,O001988,Hard Provide,Beauty,5,38.08
I0005980,O001988,Operation Use,Beauty,1,129.44
I0005981,O001989,Draw Hair,Clothing,3,464.13
I0005982,O001989,Production Address,Books,4,76.12
I0005983,O001989,Without Data,Books,10,471.67
I0005984,O001990,Face Feel,Toys,8,251.81
I0005985,O001990,Tend Which,Beauty,10,358.28
I0005986,O001990,Trip Last,Books,10,298.86
I0005987,O001991,Pattern Shoulder,Toys,3,126.0
I0005988,O001992,Follow Hold,Beauty,10,111.44
I0005989,O001992,Probably Speak,Sports,9,136.78
I0005990,O001992,Interesting World,Sports,1,242.88
I0005991,O001992,Environmental Option,Sports,6,468.22
I0005992,O001993,Number Put,Books,9,445.08
I0005993,O001993,Receive Degree,Clothing,5,299.36
I0005994,O001994,Bank Person,Toys,6,84.3
I0005995,O001995,Claim Board,Books,3,434.25
I0005996,O001995,Side Direction,Clothing,6,226.47
I0005997,O001995,Far Could,Sports,8,454.97
I0005998,O001995,Everyone Organization,Home & Garden,4,60.48
I0005999,O001995,Blue Card,Electronics,9,304.94
I0006000,O001996,Subject Nearly,Electronics,8,405.13
I0006001,O001996,People Quite,Clothing,10,116.18
I0006002,O001996,Space Identify,Toys,1,209.45
I0006003,O001997,Give Parent,Toys,3,58.92
I0006004,O001997,Sport Tonight,Sports,2,256.2
I0006005,O001998,Person Point,Electronics,10,295.26
I0006006,O001998,Factor Surface,Electronics,2,35.7
I0006007,O001998,Since Try,Sports,7,397.3
I0006008,O001998,Power Relate,Toys,4,445.57
I0006009,O001999,Where Material,Beauty,3,430.46
I0006010,O001999,Determine Concern,Clothing,7,305.41
I0006011,O001999,Able Step,Clothing,9,491.18
I0006012,O001999,Each Direction,Toys,3,39.14
I0006013,O002000,Benefit Woman,Home & Garden,4,248.01
I0006014,O002000,Suggest Possible,Electronics,9,176.49
I0006015,O991888,Choice Character,Electronics,1,36.99
I0006016,O988791,Community May,Sports,1,95.9
I0006017,O954834,Two A,Sports,10,144.3
I0006018,O972755,Game Bank,Books,9,14.61
I0006019,O977700,War Area,Books,4,453.57
I0006020,O990221,Certain Much,Toys,2,145.59
I0006021,O961484,Surface Less,Home & Garden,9,65.09
I0006022,O906431,Large Red,Beauty,1,483.16
I0006023,O925174,Marriage General,Clothing,5,330.65
I0006024,O927003,Five Month,Sports,2,113.99
I0006025,O908615,Soon Buy,Toys,5,339.2
I0006026,O990901,Effect Opportunity,Clothing,3,442.89
I0006027,O902838,Increase Huge,Electronics,8,278.02
I0006028,O983073,Staff Image,Clothing,5,311.67
I0006029,O957785,Seat Matter,Clothing,8,71.8
I0006030,O941587,Hear Forget,Home & Garden,9,247.25
I0006031,O974217,This Nearly,Sports,10,477.99
I0006032,O970975,Free Nice,Toys,1,195.32
I0006033,O928220,Bar Use,Books,6,272.1
I0006034,O905523,Point Thousand,Beauty,9,74.85
I0006035,O956580,Difficult Compare,Beauty,7,471.59
I0006036,O960060,Young Property,Beauty,10,9.99
I0006037,O920838,These Fall,Sports,10,65.49
I0006038,O907427,Seek Character,Books,6,126.95
I0006039,O919488,Though Leave,Books,7,23.33
I0006040,O905766,Opportunity Letter,Home & Garden,3,153.78
I0006041,O901495,Might Run,Toys,10,293.9
I0006042,O924425,Story Enough,Toys,8,339.63
I0006043,O929572,Reveal Camera,Electronics,4,11.94
I0006044,O922128,Open We,Home & Garden,2,232.11
I0006045,O913318,Learn Reach,Electronics,10,128.14
I0006046,O994584,Happen Could,Home & Garden,7,414.16
I0006047,O905902,Ago Tree,Home & Garden,10,150.28
I0006048,O905349,History Top,Sports,10,305.95
I0006049,O985036,Man Spend,Sports,6,390.3
I0006050,O953018,Religious Half,Beauty,3,407.23
I0006051,O924729,Should Language,Electronics,7,400.69
I0006052,O919875,Different Practice,Clothing,9,310.59
I0006053,O951139,Opportunity Under,Sports,1,152.39
I0006054,O985226,Wife Wrong,Books,9,315.34
I0006055,O905209,Cut Idea,Toys,9,195.34
I0006056,O908574,House Country,Clothing,6,431.98
I0006057,O909864,Worker Small,Books,8,191.86
I0006058,O944717,Action Deal,Electronics,1,440.77
I0006059,O962939,Letter Herself,Sports,8,227.33
I0006060,O901820,Never Day,Electronics,6,106.13
I0006061,O949100,Accept Peace,Beauty,5,85.78
I0006062,O910530,Force Get,Toys,3,423.95
I0006063,O926059,Between Whether,Clothing,4,408.29
I0006064,O966404,Home Whole,Toys,5,40.03
I0006065,O967845,Environment Morning,Beauty,4,83.35
I0006066,O909707,Will Add,Home & Garden,7,456.14
I0006067,O924356,Policy Explain,Home & Garden,8,390.33
I0006068,O956617,Along Radio,Toys,9,389.45
I0006069,O946708,Face Quality,Sports,6,358.57
I0006070,O959901,Measure Information,Beauty,5,40.04
I0006071,O972422,Animal Safe,Sports,8,362.22
I0006072,O926897,Sea Environment,Electronics,3,477.2
I0006073,O985272,Eye Process,Clothing,1,369.3
I0006074,O903714,Art Owner,Home & Garden,10,158.03
I0006075,O950645,Than Allow,Beauty,10,414.09
I0006076,O998398,Travel Serious,Sports,8,477.13
I0006077,O901951,Within Market,Home & Garden,7,249.97
I0006078,O916773,Political Project,Sports,7,208.85
I0006079,O969821,Look Military,Beauty,4,45.71
I0006080,O988009,Consumer Material,Home & Garden,4,402.58
I0006081,O902985,So Two,Home & Garden,10,487.7
I0006082,O955117,Raise Social,Sports,3,287.86
I0006083,O992067,Offer Surface,Books,6,92.14
I0006084,O932599,Body American,Clothing,6,184.57
I0006085,O901455,Hope Air,Clothing,10,131.33
I0006086,O913742,Position Wall,Electronics,9,448.94
I0006087,O954740,Sell Claim,Clothing,8,111.27
I0006088,O952396,Season Simply,Sports,3,485.7
I0006089,O907653,Cost Truth,Clothing,1,62.96
I0006090,O900901,Today Catch,Sports,10,389.56
I0006091,O956613,Beautiful Kind,Toys,8,84.3
I0006092,O915042,They Throughout,Electronics,5,421.18
I0006093,O930619,Call Arrive,Beauty,4,100.42
I0006094,O985845,Life Public,Sports,1,313.16
I0006095,O988791,See Assume,Home & Garden,3,432.52
I0006096,O945671,Former Bill,Sports,3,80.03
I0006097,O958310,Toward Off,Toys,10,482.56
I0006098,O975572,Fall Tonight,Toys,7,464.55
I0006099,O985807,Daughter Real,Sports,2,232.87
I0006100,O987919,Positive Sing,Books,3,242.0
I0006101,O993225,Adult Go,Books,8,423.24
I0006102,O918741,Third Remember,Beauty,1,197.8
I0006103,O912573,Thus We,Clothing,10,296.71
I0006104,O926101,Free Water,Books,3,197.55
I0006105,O966736,Security Condition,Toys,4,226.56
I0006106,O978520,Western Peace,Books,5,255.9
I0006107,O968656,Seven Yet,Sports,5,260.48
I0006108,O929602,Hit Name,Electronics,1,31.94
I0006109,O903576,Address Yeah,Clothing,4,443.05
I0006110,O973014,Red Interesting,Clothing,8,59.53
I0006111,O985099,Keep Third,Electronics,5,304.27
I0006112,O916371,Region Relationship,Sports,5,350.3
I0006113,O950016,Ask Attention,Clothing,10,52.75
I0006114,O908285,Data Thank,Books,6,258.62
I0006115,O921707,Sort More,Electronics,6,87.65
I0006116,O944549,Choose Shoulder,Toys,7,26.95
I0006117,O966965,Example Because,Clothing,8,333.26
I0006118,O965672,Consider Life,Books,4,494.55
I0006119,O920448,Another Fact,Clothing,9,272.07
I0006120,O902098,Politics Decide,Books,10,415.89
I0006121,O977778,Risk Mouth,Beauty,2,297.57
I0006122,O918511,It Consumer,Beauty,6,328.21
I0006123,O932148,Prove Skin,Electronics,10,248.56
I0006124,O983859,Thousand Third,Toys,1,242.27
I0006125,O977290,Yeah About,Clothing,8,182.51
I0006126,O949159,Foreign Eye,Beauty,1,155.11
I0006127,O946742,Option Have,Clothing,7,47.57
I0006128,O976721,Buy Growth,Sports,4,70.9
I0006129,O971678,Man Out,Electronics,5,75.05
I0006130,O972146,Think Same,Electronics,2,350.41
I0006131,O991199,Before Others,Toys,2,81.62
I0006132,O987982,Wonder Major,Books,6,26.58
I0006133,O970588,Behavior But,Toys,1,218.57
I0006134,O936679,Why Believe,Sports,4,274.59
I0006135,O934068,Court Show,Books,10,220.18
I0006136,O976545,Before Cultural,Books,6,460.03
I0006137,O958745,Friend Perhaps,Electronics,5,391.65
I0006138,O974149,Produce Again,Toys,6,320.42
I0006139,O943063,Speak Condition,Sports,10,5.35
I0006140,O999908,Story Action,Books,10,251.36
I0006141,O927054,Director Pull,Toys,7,227.78
I0006142,O998536,House Magazine,Clothing,3,37.67
I0006143,O983943,Beat Understand,Home & Garden,10,313.82
I0006144,O941147,Shake Yes,Sports,9,148.95
I0006145,O913115,Employee Foot,Books,3,171.21
I0006146,O942051,Third Responsibility,Books,3,251.5
I0006147,O921379,Quality Yes,Electronics,10,438.65
I0006148,O900149,Week Treatment,Toys,5,177.64
I0006149,O923157,Cut Small,Beauty,7,308.07
I0006150,O945147,Someone Sing,Electronics,7,270.12
I0006151,O958375,Cause Force,Beauty,1,42.64
I0006152,O997664,Argue Hundred,Books,10,374.39
I0006153,O902997,Season Few,Clothing,10,173.07
I0006154,O966981,Could Family,Toys,6,164.37
I0006155,O911815,Challenge Other,Books,10,147.43
I0006156,O972314,Four Job,Clothing,7,91.65
I0006157,O923085,Draw Thing,Books,2,82.04
I0006158,O981133,Cup Explain,Electronics,6,423.05
I0006159,O917349,Use Decision,Sports,10,313.23
I0006160,O931367,Cost Find,Toys,6,394.51
I0006161,O928142,Event Save,Beauty,1,405.65
I0006162,O951538,Less Everything,Beauty,8,267.12
I0006163,O906473,Best Might,Beauty,1,105.09
I0006164,O936066,Hear Particular,Sports,4,470.91
I0006165,O975774,Himself Happy,Electronics,7,257.5
I0006166,O914532,Sport Quality,Toys,5,391.09
I0006167,O934965,Necessary Listen,Toys,4,51.79
I0006168,O993271,Themselves Program,Toys,7,167.86
I0006169,O964849,Right Theory,Home & Garden,4,230.08
I0006170,O997986,Conference Although,Toys,3,461.24
I0006171,O991018,They Pay,Books,9,495.59
I0006172,O991836,Image Clearly,Beauty,10,160.66
I0006173,O945832,Note Outside,Toys,4,350.64
I0006174,O924173,Develop Scientist,Toys,1,496.97
I0006175,O986180,Leader Hand,Sports,1,268.09
I0006176,O942492,Race Talk,Sports,7,457.5
I0006177,O990773,Rest Style,Clothing,7,300.5
I0006178,O990004,Fight Despite,Beauty,4,297.51
I0006179,O906353,Guess Scene,Home & Garden,8,260.22
I0006180,O995039,Most Ok,Clothing,8,39.46
I0006181,O985909,Themselves Situation,Books,4,480.11
I0006182,O919078,Study Exist,Books,4,312.82
I0006183,O986785,Believe Must,Clothing,6,468.63
I0006184,O987253,Spring Develop,Sports,2,153.2
I0006185,O963814,Evening Discover,Toys,9,334.77
I0006186,O918727,Manage Every,Beauty,6,200.48
I0006187,O916316,Almost Win,Beauty,5,467.79
I0006188,O961614,Business Nation,Beauty,7,464.9
I0006189,O986992,Reason Program,Home & Garden,10,275.77
I0006190,O996041,Cultural May,Clothing,7,329.9
I0006191,O918589,Challenge Manage,Home & Garden,9,331.24
I0006192,O984423,Peace Future,Clothing,2,471.5
I0006193,O936109,Hotel Organization,Toys,7,435.61
I0006194,O951031,Huge Reason,Toys,5,239.98
I0006195,O958511,Per Wear,Home & Garden,7,389.32
I0006196,O945924,Along Future,Books,1,206.63
I0006197,O997896,Science Book,Clothing,8,496.16
I0006198,O913318,Professional Her,Home & Garden,1,136.08
I0006199,O986881,True Wear,Electronics,5,115.36
I0006200,O934153,Across Cold,Home & Garden,1,272.07
I0006201,O989324,Know May,Clothing,7,210.95
I0006202,O976869,Good Great,Home & Garden,4,492.88
I0006203,O913780,Raise Weight,Clothing,5,400.04
I0006204,O983683,Black Culture,Beauty,3,415.94
I0006205,O983891,White Help,Beauty,9,137.51
I0006206,O936826,Follow Commercial,Clothing,7,342.6
I0006207,O951500,Manage Office,Clothing,5,388.02
I0006208,O946548,Cultural Soldier,Sports,4,244.71
I0006209,O961755,Age Leg,Home & Garden,10,93.44
I0006210,O997793,Table Practice,Toys,2,75.39
I0006211,O936385,Loss Personal,Clothing,10,84.16
I0006212,O960917,Parent Run,Toys,2,348.92
I0006213,O995938,Learn Side,Books,8,265.9
I0006214,O961404,Inside Material,Electronics,10,24.26
I0006215,O923881,They Either,Books,7,305.2
I0006216,O940559,Entire Several,Clothing,4,450.22
I0006217,O927802,Hour Plant,Clothing,6,126.94
I0006218,O940527,Green Meeting,Beauty,1,58.02
I0006219,O947405,Resource Institution,Home & Garden,9,128.9
I0006220,O972104,First Amount,Toys,10,64.46
I0006221,O923910,Woman Understand,Sports,10,417.51
I0006222,O901441,East Source,Clothing,2,47.6
I0006223,O989079,Worry Wear,Electronics,9,43.64
I0006224,O910613,Within Movement,Clothing,3,401.62
I0006225,O953932,Box Know,Electronics,10,384.99
I0006226,O907876,Last Staff,Home & Garden,9,282.14
I0006227,O959918,Exist Participant,Clothing,8,175.37
I0006228,O969696,Institution Personal,Home & Garden,8,341.47
I0006229,O917325,Air Common,Toys,6,496.19
I0006230,O966785,Music Compare,Home & Garden,5,311.53
I0006231,O912463,Win First,Electronics,6,133.95
I0006232,O947939,Various Picture,Toys,4,489.5
I0006233,O959274,Save Yes,Sports,4,341.31
I0006234,O910821,Need Decide,Clothing,6,445.45
I0006235,O978428,Out Society,Toys,8,44.92
I0006236,O945843,Chair Case,Beauty,4,357.4
I0006237,O939720,Record Goal,Beauty,2,254.2
I0006238,O925352,Story Arm,Electronics,4,37.05
I0006239,O960122,Believe For,Sports,10,465.04
I0006240,O965890,Structure Space,Electronics,8,104.51
I0006241,O970613,Chance Suddenly,Home & Garden,10,317.24
I0006242,O910890,Half Low,Home & Garden,10,26.08
I0006243,O976821,Individual Company,Electronics,2,340.24
I0006244,O996538,Magazine A,Electronics,10,92.01
I0006245,O980907,Reason Choose,Beauty,4,296.15
I0006246,O965700,Deep Use,Electronics,10,400.83
I0006247,O953438,Consider Fish,Beauty,10,339.13
I0006248,O996322,Food Be,Beauty,9,255.99
I0006249,O959271,Crime Eat,Toys,2,356.23
I0006250,O907168,Toward Democrat,Electronics,7,245.25
I0006251,O984592,Leave Believe,Clothing,3,393.18
I0006252,O999250,Shake Election,Clothing,9,185.27
I0006253,O978105,Class Reveal,Beauty,10,188.02
I0006254,O949706,One Through,Electronics,2,87.43
I0000861,O000285,Safe Pm,Clothing,2,38.8
I0005391,O001794,Of Describe,Toys,1,81.06
I0005227,O001745,Each Big,Beauty,8,146.86
I0005192,O001733,Factor Act,Beauty,10,40.3
I0003773,O001241,Expect Capital,Electronics,9,174.77
I0003093,O001030,Kid Mean,Sports,6,63.56
I0005735,O001909,Protect Product,Home & Garden,4,148.1
I0000467,O000145,Information Usually,Clothing,7,434.43
I0005335,O001778,Be Very,Toys,9,303.3
I0004427,O001471,Rate Window,Beauty,5,115.12
I0005579,O001860,Lose Forward,Beauty,5,365.95
I0006232,O947939,Various Picture,Toys,4,489.5
I0003445,O001144,Capital Factor,Beauty,6,217.44
I0003172,O001054,Sell Left,Clothing,8,478.26
I0002920,O000969,Hope Table,Electronics,9,469.19
I0000131,O000040,Could Tv,Toys,1,280.41
I0001686,O000556,Southern Sell,Sports,2,152.75
I0000770,O000253,Structure Five,Toys,3,389.89
I0002392,O000795,Some Some,Clothing,3,361.39
I0005612,O001872,Everyone Southern,Clothing,3,38.21
I0002434,O000806,Story Present,Electronics,2,322.46
I0005312,O001772,Write Whose,Sports,9,341.86
I0005052,O001685,Federal Stock,Toys,2,460.36
I0001185,O000391,High Travel,Sports,9,335.9
I0004556,O001516,Them Occur,Beauty,10,250.64
I0003386,O001126,Choice Environmental,Sports,7,230.45
I0004118,O001359,Skill Rise,Toys,8,57.93
I0004844,O001605,Conference Wish,Books,7,373.7
I0002905,O000965,Everybody Serve,Clothing,5,337.28
I0000475,O000147,Change Major,Home & Garden,5,184.71
I0001083,O000359,Safe In,Home & Garden,9,262.26
I0002559,O000846,Probably Red,Toys,7,458.15
I0002048,O000681,Establish Baby,Clothing,10,278.83
I0002748,O000910,Thus Resource,Toys,2,212.99
I0000976,O000321,Government Expect,Beauty,8,379.38
I0001807,O000596,Great Explain,Books,3,62.31
I0000190,O000059,Property Law,Sports,2,251.47
I0002735,O000905,Daughter Receive,Sports,8,283.14
I0003006,O000997,Girl Enough,Beauty,1,288.82
I0004659,O001544,Else She,Sports,3,175.32
I0001900,O000632,Six Eat,Electronics,5,215.93
I0001268,O000420,Accept Key,Toys,5,116.87
I0001529,O000506,Party Article,Electronics,3,326.91
I0003203,O001066,Woman Enjoy,Clothing,4,169.9
I0003557,O001179,Business Fill,Beauty,2,311.76
I0003891,O001282,That Walk,Home & Garden,6,183.95
I0000647,O000208,Company Own,Electronics,10,339.55
I0006165,O975774,Himself Happy,Electronics,7,257.5
I0002889,O000958,Surface Sister,Electronics,3,183.83
I0005394,O001795,Heavy Water,Sports,7,127.42
I0002436,O000807,Save Hair,Electronics,10,30.64
I0000601,O000190,Job Answer,Home & Garden,5,415.84
I0002364,O000784,Than Or,Sports,9,271.49
I0002062,O000686,Remain Hospital,Home & Garden,7,191.76
I0000242,O000073,Technology Leader,Beauty,5,22.47
I0002042,O000678,Try Game,Toys,5,380.21
I0002825,O000939,Pressure President,Clothing,9,198.87
I0002613,O000864,Article Fire,Toys,6,361.69
I0001364,O000448,Near Product,Toys,4,456.44
I0006236,O945843,Chair Case,Beauty,4,357.4
I0005487,O001828,Life Maintain,Books,4,349.61
I0001479,O000489,People Piece,Clothing,5,100.83
I0002557,O000845,Should Gas,Beauty,7,228.19
I0000776,O000256,Meet If,Clothing,4,338.58
I0004015,O001325,Case Glass,Sports,9,383.9
I0000035,O000009,Them Actually,Clothing,7,75.87
I0003153,O001048,Community Entire,Sports,1,314.41
I0001956,O000653,Series Knowledge,Sports,6,323.08
I0001586,O000523,Size Teacher,Books,4,415.3
I0003944,O001303,Wind Site,Electronics,2,220.15
I0003074,O001020,Congress Body,Toys,4,443.87
I0001022,O000336,Speech Game,Clothing,2,386.17
I0003462,O001149,Sometimes Green,Beauty,6,486.25
I0002614,O000864,In Bit,Books,10,200.02
I0005226,O001745,Significant Cold,Electronics,6,226.75
I0003844,O001269,Two Action,Clothing,7,328.57
I0001501,O000498,Minute Operation,Beauty,8,29.49
I0004799,O001588,Interesting Although,Home & Garden,7,180.32
I0005676,O001890,Hand Feel,Sports,8,71.75
I0000162,O000050,Direction Natural,Books,5,449.44
I0004298,O001424,Citizen Southern,Sports,6,369.05
I0001982,O000660,Phone Rich,Toys,1,377.08
I0000996,O000328,Share Federal,Books,2,335.07
I0004912,O001631,Lawyer Movie,Clothing,6,381.14
I0003343,O001110,Federal How,Beauty,1,162.71
I0004552,O001513,Scene Money,Home & Garden,1,253.43
I0003799,O001252,Conference Friend,Beauty,7,206.7
I0001276,O000422,Term Billion,Beauty,6,117.75
I0001017,O000335,Purpose Long,Toys,4,329.85
I0000338,O000106,Here Treatment,Home & Garden,3,124.75
I0000879,O000293,Sea Home,Home & Garden,7,247.26
I0001077,O000357,Soon Space,Home & Garden,10,410.36
I0004888,O001623,Image Local,Toys,3,123.38
I0003994,O001318,Fly Break,Clothing,10,106.43
I0004860,O001612,Draw Best,Toys,1,469.02
I0000380,O000116,Where Point,Sports,6,493.88
I0000493,O000154,What Seek,Electronics,8,59.06
I0005277,O001763,There Despite,Clothing,3,135.08
I0002063,O000687,Cause Wait,Electronics,4,179.01
I0003885,O001280,Able Sing,Clothing,2,248.03
I0000065,O000018,Act And,Sports,3,459.39
I0002569,O000848,Second Ago,Home & Garden,5,488.17
I0005464,O001821,Specific Natural,Books,2,113.32
